"","participant","condition","block","trial","stimulus","stimulus_type","choice","rt","correct"
"5076","P35","2-back",2,6,"S","non-target","non-target",546,TRUE
"5077","P35","2-back",2,7,"W","target","target",801,TRUE
"5078","P35","2-back",2,8,"P","non-target","non-target",697,TRUE
"5079","P35","2-back",2,9,"V","non-target","non-target",553,TRUE
"5080","P35","2-back",2,10,"Q","non-target","non-target",1081,TRUE
"5081","P35","2-back",2,11,"V","target","target",665,TRUE
"5082","P35","2-back",2,12,"J","non-target","non-target",450,TRUE
"5083","P35","2-back",2,13,"T","non-target","non-target",506,TRUE
"5084","P35","2-back",2,14,"C","non-target","non-target",954,TRUE
"5085","P35","2-back",2,15,"Y","non-target","non-target",722,TRUE
"5086","P35","2-back",2,16,"M","non-target","non-target",633,TRUE
"5087","P35","2-back",2,17,"Y","target","target",401,TRUE
"5088","P35","2-back",2,18,"M","target","target",601,TRUE
"5089","P35","2-back",2,19,"Y","target","target",369,TRUE
"5090","P35","2-back",2,20,"R","non-target","non-target",745,TRUE
"5091","P35","2-back",2,21,"Y","target","target",633,TRUE
"5092","P35","2-back",2,22,"N","non-target","non-target",481,TRUE
"5093","P35","2-back",2,23,"Y","target","target",601,TRUE
"5094","P35","2-back",2,24,"N","target","target",609,TRUE
"5095","P35","2-back",2,25,"D","non-target","non-target",433,TRUE
"5096","P35","2-back",2,26,"S","non-target","non-target",576,TRUE
"5097","P35","2-back",2,27,"K","non-target","non-target",680,TRUE
"5098","P35","2-back",2,28,"B","non-target","non-target",625,TRUE
"5099","P35","2-back",2,29,"K","target","target",633,TRUE
"5100","P35","2-back",2,30,"H","non-target","non-target",745,TRUE
"5101","P35","2-back",3,1,"V","burn-in","non-target",454,TRUE
"5102","P35","2-back",3,2,"Z","burn-in","non-target",350,TRUE
"5103","P35","2-back",3,3,"F","burn-in","non-target",422,TRUE
"5104","P35","2-back",3,4,"G","non-target","non-target",390,TRUE
"5105","P35","2-back",3,5,"F","target","target",1405,TRUE
"5106","P35","2-back",3,6,"L","non-target","non-target",541,TRUE
"5107","P35","2-back",3,7,"W","non-target","non-target",470,TRUE
"5108","P35","2-back",3,8,"P","non-target","non-target",390,TRUE
"5109","P35","2-back",3,9,"C","non-target","non-target",446,TRUE
"5110","P35","2-back",3,10,"T","non-target","non-target",598,TRUE
"5111","P35","2-back",3,11,"C","target","target",334,TRUE
"5112","P35","2-back",3,12,"M","non-target","non-target",374,TRUE
"5113","P35","2-back",3,13,"S","non-target","non-target",398,TRUE
"5114","P35","2-back",3,14,"D","non-target","non-target",397,TRUE
"5115","P35","2-back",3,15,"H","non-target","non-target",325,TRUE
"5116","P35","2-back",3,16,"Y","non-target","non-target",397,TRUE
"5117","P35","2-back",3,17,"G","non-target","non-target",445,TRUE
"5118","P35","2-back",3,18,"W","non-target","non-target",461,TRUE
"5119","P35","2-back",3,19,"J","non-target","non-target",333,TRUE
"5120","P35","2-back",3,20,"W","target","target",493,TRUE
"5121","P35","2-back",3,21,"J","target","target",685,TRUE
"5122","P35","2-back",3,22,"N","non-target","non-target",509,TRUE
"5123","P35","2-back",3,23,"V","non-target","non-target",462,TRUE
"5124","P35","2-back",3,24,"N","target","target",901,TRUE
"5125","P35","2-back",3,25,"V","target","target",461,TRUE
"5126","P35","2-back",3,26,"N","target","non-target",1293,FALSE
"5127","P35","2-back",3,27,"V","target","target",597,TRUE
"5128","P35","2-back",3,28,"P","non-target","non-target",885,TRUE
"5129","P35","2-back",3,29,"V","target","target",565,TRUE
"5130","P35","2-back",3,30,"P","target","target",397,TRUE
"5131","P35","3-back",1,1,"F","burn-in","non-target",598,TRUE
"5132","P35","3-back",1,2,"R","burn-in","non-target",510,TRUE
"5133","P35","3-back",1,3,"L","burn-in","non-target",534,TRUE
"5134","P35","3-back",1,4,"F","target","target",397,TRUE
"5135","P35","3-back",1,5,"M","non-target","non-target",533,TRUE
"5136","P35","3-back",1,6,"G","non-target","non-target",445,TRUE
"5137","P35","3-back",1,7,"Y","non-target","non-target",693,TRUE
"5138","P35","3-back",1,8,"W","non-target","non-target",741,TRUE
"5139","P35","3-back",1,9,"G","target","target",421,TRUE
"5140","P35","3-back",1,10,"Y","target","target",909,TRUE
"5141","P35","3-back",1,11,"H","non-target","non-target",709,TRUE
"5142","P35","3-back",1,12,"K","non-target","non-target",1214,TRUE
"5143","P35","3-back",1,13,"J","non-target","non-target",885,TRUE
"5144","P35","3-back",1,14,"Z","non-target","non-target",797,TRUE
"5145","P35","3-back",1,15,"K","target","target",797,TRUE
"5146","P35","3-back",1,16,"J","target","target",437,TRUE
"5147","P35","3-back",1,17,"Q","non-target","non-target",565,TRUE
"5148","P35","3-back",1,18,"N","non-target","non-target",789,TRUE
"5149","P35","3-back",1,19,"T","non-target","non-target",1069,TRUE
"5150","P35","3-back",1,20,"Q","target","target",733,TRUE
"5151","P35","3-back",1,21,"D","non-target","non-target",1773,TRUE
"5152","P35","3-back",1,22,"T","target","target",964,TRUE
"5153","P35","3-back",1,23,"J","non-target","non-target",1124,TRUE
"5154","P35","3-back",1,24,"S","non-target","non-target",868,TRUE
"5155","P35","3-back",1,25,"V","non-target","non-target",996,TRUE
"5156","P35","3-back",1,26,"H","non-target","non-target",876,TRUE
"5157","P35","3-back",1,27,"S","target","target",420,TRUE
"5158","P35","3-back",1,28,"V","target","target",445,TRUE
"5159","P35","3-back",1,29,"K","non-target","non-target",757,TRUE
"5160","P35","3-back",1,30,"S","target","target",445,TRUE
"5161","P35","3-back",2,1,"T","burn-in","non-target",572,TRUE
"5162","P35","3-back",2,2,"M","burn-in","non-target",444,TRUE
"5163","P35","3-back",2,3,"F","burn-in","non-target",356,TRUE
"5164","P35","3-back",2,4,"T","target","target",508,TRUE
"5165","P35","3-back",2,5,"Y","non-target","non-target",644,TRUE
"5166","P35","3-back",2,6,"N","non-target","non-target",500,TRUE
"5167","P35","3-back",2,7,"T","target","target",644,TRUE
"5168","P35","3-back",2,8,"Y","target","target",436,TRUE
"5169","P35","3-back",2,9,"P","non-target","non-target",500,TRUE
"5170","P35","3-back",2,10,"W","non-target","non-target",827,TRUE
"5171","P35","3-back",2,11,"L","non-target","non-target",499,TRUE
"5172","P35","3-back",2,12,"C","non-target","non-target",588,TRUE
"5173","P35","3-back",2,13,"G","non-target","non-target",868,TRUE
"5174","P35","3-back",2,14,"Q","non-target","non-target",604,TRUE
"5175","P35","3-back",2,15,"Z","non-target","non-target",1076,TRUE
"5176","P35","3-back",2,16,"R","non-target","non-target",988,TRUE
"5177","P35","3-back",2,17,"Q","target","target",556,TRUE
"5178","P35","3-back",2,18,"Z","target","target",476,TRUE
"5179","P35","3-back",2,19,"B","non-target","non-target",732,TRUE
"5180","P35","3-back",2,20,"Q","target","target",475,TRUE
"5181","P35","3-back",2,21,"Z","target","target",627,TRUE
"5182","P35","3-back",2,22,"R","non-target","non-target",667,TRUE
"5183","P35","3-back",2,23,"Q","target","non-target",627,FALSE
"5184","P35","3-back",2,24,"Y","non-target","non-target",659,TRUE
"5185","P35","3-back",2,25,"R","target","target",443,TRUE
"5186","P35","3-back",2,26,"N","non-target","non-target",563,TRUE
"5187","P35","3-back",2,27,"W","non-target","non-target",1299,TRUE
"5188","P35","3-back",2,28,"C","non-target","non-target",828,TRUE
"5189","P35","3-back",2,29,"L","non-target","non-target",1219,TRUE
"5190","P35","3-back",2,30,"W","target","target",499,TRUE
"5191","P35","3-back",3,1,"T","burn-in","non-target",915,TRUE
"5192","P35","3-back",3,2,"B","burn-in","non-target",1403,TRUE
"5193","P35","3-back",3,3,"Z","burn-in","non-target",435,TRUE
"5194","P35","3-back",3,4,"T","target","target",427,TRUE
"5195","P35","3-back",3,5,"M","non-target","non-target",603,TRUE
"5196","P35","3-back",3,6,"Z","target","non-target",1067,FALSE
"5197","P35","3-back",3,7,"S","non-target","non-target",2107,TRUE
"5198","P35","3-back",3,8,"M","target","target",890,TRUE
"5199","P35","3-back",3,9,"Z","target","target",1442,TRUE
"5200","P35","3-back",3,10,"J","non-target","non-target",1314,TRUE
"5201","P35","3-back",3,11,"G","non-target","non-target",1610,TRUE
"5202","P35","3-back",3,12,"Z","target","non-target",1490,FALSE
"5203","P35","3-back",3,13,"J","target","target",1019,TRUE
"5204","P35","3-back",3,14,"Q","non-target","non-target",1331,TRUE
"5205","P35","3-back",3,15,"Z","target","target",1179,TRUE
"5206","P35","3-back",3,16,"F","non-target","non-target",1747,TRUE
"5207","P35","3-back",3,17,"H","non-target","non-target",1290,TRUE
"5208","P35","3-back",3,18,"Z","target","target",786,TRUE
"5209","P35","3-back",3,19,"D","non-target","non-target",1242,TRUE
"5210","P35","3-back",3,20,"P","non-target","non-target",778,TRUE
"5211","P35","3-back",3,21,"K","non-target","non-target",1370,TRUE
"5212","P35","3-back",3,22,"V","non-target","non-target",1442,TRUE
"5213","P35","3-back",3,23,"N","non-target","non-target",1178,TRUE
"5214","P35","3-back",3,24,"Y","non-target","non-target",730,TRUE
"5215","P35","3-back",3,25,"C","non-target","non-target",1082,TRUE
"5216","P35","3-back",3,26,"N","target","target",674,TRUE
"5217","P35","3-back",3,27,"H","non-target","non-target",947,TRUE
"5218","P35","3-back",3,28,"C","target","non-target",986,FALSE
"5219","P35","3-back",3,29,"D","non-target","non-target",922,TRUE
"5220","P35","3-back",3,30,"R","non-target","non-target",978,TRUE
"5221","P36","2-back",1,1,"L","burn-in","non-target",2057,TRUE
"5222","P36","2-back",1,2,"B","burn-in","non-target",1817,TRUE
"5223","P36","2-back",1,3,"C","burn-in","non-target",561,TRUE
"5224","P36","2-back",1,4,"Q","non-target","non-target",537,TRUE
"5225","P36","2-back",1,5,"Z","non-target","non-target",657,TRUE
"5226","P36","2-back",1,6,"M","non-target","non-target",649,TRUE
"5227","P36","2-back",1,7,"G","non-target","non-target",449,TRUE
"5228","P36","2-back",1,8,"T","non-target","non-target",402,TRUE
"5229","P36","2-back",1,9,"G","target","target",466,TRUE
"5230","P36","2-back",1,10,"W","non-target","non-target",594,TRUE
"5231","P36","2-back",1,11,"B","non-target","non-target",402,TRUE
"5232","P36","2-back",1,12,"W","target","target",666,TRUE
"5233","P36","2-back",1,13,"B","target","non-target",489,FALSE
"5234","P36","2-back",1,14,"F","non-target","non-target",561,TRUE
"5235","P36","2-back",1,15,"B","target","target",441,TRUE
"5236","P36","2-back",1,16,"F","target","target",633,TRUE
"5237","P36","2-back",1,17,"B","target","target",945,TRUE
"5238","P36","2-back",1,18,"S","non-target","non-target",601,TRUE
"5239","P36","2-back",1,19,"R","non-target","non-target",601,TRUE
"5240","P36","2-back",1,20,"G","non-target","non-target",625,TRUE
"5241","P36","2-back",1,21,"D","non-target","non-target",521,TRUE
"5242","P36","2-back",1,22,"G","target","target",449,TRUE
"5243","P36","2-back",1,23,"D","target","non-target",673,FALSE
"5244","P36","2-back",1,24,"G","target","target",449,TRUE
"5245","P36","2-back",1,25,"Q","non-target","non-target",657,TRUE
"5246","P36","2-back",1,26,"H","non-target","non-target",1633,TRUE
"5247","P36","2-back",1,27,"J","non-target","non-target",809,TRUE
"5248","P36","2-back",1,28,"H","target","target",433,TRUE
"5249","P36","2-back",1,29,"M","non-target","non-target",617,TRUE
"5250","P36","2-back",1,30,"Z","non-target","non-target",585,TRUE
"5251","P36","2-back",2,1,"N","burn-in","non-target",1328,TRUE
"5252","P36","2-back",2,2,"P","burn-in","non-target",928,TRUE
"5253","P36","2-back",2,3,"K","burn-in","non-target",800,TRUE
"5254","P36","2-back",2,4,"P","target","target",600,TRUE
"5255","P36","2-back",2,5,"L","non-target","non-target",640,TRUE
"5256","P36","2-back",2,6,"P","target","non-target",1216,FALSE
"5257","P36","2-back",2,7,"L","target","non-target",1232,FALSE
"5258","P36","2-back",2,8,"Y","non-target","non-target",568,TRUE
"5259","P36","2-back",2,9,"V","non-target","non-target",528,TRUE
"5260","P36","2-back",2,10,"C","non-target","non-target",672,TRUE
"5261","P36","2-back",2,11,"V","non-target","target",424,FALSE
"5262","P36","2-back",2,12,"M","non-target","non-target",528,TRUE
"5263","P36","2-back",2,13,"T","non-target","non-target",944,TRUE
"5264","P36","2-back",2,14,"M","target","target",632,TRUE
"5265","P36","2-back",2,15,"T","target","target",1280,TRUE
"5266","P36","2-back",2,16,"P","non-target","non-target",743,TRUE
"5267","P36","2-back",2,17,"Z","non-target","non-target",1047,TRUE
"5268","P36","2-back",2,18,"P","target","target",519,TRUE
"5269","P36","2-back",2,19,"R","non-target","non-target",799,TRUE
"5270","P36","2-back",2,20,"P","target","non-target",711,FALSE
"5271","P36","2-back",2,21,"R","target","target",383,TRUE
"5272","P36","2-back",2,22,"W","non-target","non-target",775,TRUE
"5273","P36","2-back",2,23,"R","target","non-target",1183,FALSE
"5274","P36","2-back",2,24,"L","non-target","non-target",943,TRUE
"5275","P36","2-back",2,25,"J","non-target","non-target",711,TRUE
"5276","P36","2-back",2,26,"Y","non-target","non-target",503,TRUE
"5277","P36","2-back",2,27,"D","non-target","non-target",511,TRUE
"5278","P36","2-back",2,28,"K","non-target","non-target",615,TRUE
"5279","P36","2-back",2,29,"D","target","target",327,TRUE
"5280","P36","2-back",2,30,"N","non-target","non-target",1023,TRUE
"5281","P36","2-back",3,1,"F","burn-in","non-target",1175,TRUE
"5282","P36","2-back",3,2,"Q","burn-in","non-target",1023,TRUE
"5283","P36","2-back",3,3,"H","burn-in","non-target",823,TRUE
"5284","P36","2-back",3,4,"Q","target","target",423,TRUE
"5285","P36","2-back",3,5,"G","non-target","non-target",654,TRUE
"5286","P36","2-back",3,6,"Q","target","target",494,TRUE
"5287","P36","2-back",3,7,"G","target","target",550,TRUE
"5288","P36","2-back",3,8,"C","non-target","non-target",726,TRUE
"5289","P36","2-back",3,9,"B","non-target","non-target",558,TRUE
"5290","P36","2-back",3,10,"S","non-target","non-target",646,TRUE
"5291","P36","2-back",3,11,"Y","non-target","non-target",478,TRUE
"5292","P36","2-back",3,12,"W","non-target","non-target",518,TRUE
"5293","P36","2-back",3,13,"Y","target","target",374,TRUE
"5294","P36","2-back",3,14,"W","target","target",390,TRUE
"5295","P36","2-back",3,15,"Y","target","target",550,TRUE
"5296","P36","2-back",3,16,"T","non-target","non-target",566,TRUE
"5297","P36","2-back",3,17,"Y","target","target",486,TRUE
"5298","P36","2-back",3,18,"V","non-target","non-target",934,TRUE
"5299","P36","2-back",3,19,"C","non-target","non-target",478,TRUE
"5300","P36","2-back",3,20,"K","non-target","non-target",598,TRUE
"5301","P36","2-back",3,21,"D","non-target","non-target",702,TRUE
"5302","P36","2-back",3,22,"K","target","target",415,TRUE
"5303","P36","2-back",3,23,"D","target","target",495,TRUE
"5304","P36","2-back",3,24,"K","target","target",679,TRUE
"5305","P36","2-back",3,25,"R","non-target","non-target",518,TRUE
"5306","P36","2-back",3,26,"F","non-target","non-target",462,TRUE
"5307","P36","2-back",3,27,"J","non-target","non-target",470,TRUE
"5308","P36","2-back",3,28,"N","non-target","non-target",406,TRUE
"5309","P36","2-back",3,29,"M","non-target","non-target",550,TRUE
"5310","P36","2-back",3,30,"Q","non-target","non-target",510,TRUE
"5311","P36","3-back",1,1,"C","burn-in","non-target",1399,TRUE
"5312","P36","3-back",1,2,"Y","burn-in","non-target",543,TRUE
"5313","P36","3-back",1,3,"K","burn-in","non-target",399,TRUE
"5314","P36","3-back",1,4,"C","target","target",423,TRUE
"5315","P36","3-back",1,5,"P","non-target","non-target",503,TRUE
"5316","P36","3-back",1,6,"J","non-target","non-target",639,TRUE
"5317","P36","3-back",1,7,"C","target","target",991,TRUE
"5318","P36","3-back",1,8,"P","target","non-target",1071,FALSE
"5319","P36","3-back",1,9,"Z","non-target","non-target",1527,TRUE
"5320","P36","3-back",1,10,"D","non-target","non-target",647,TRUE
"5321","P36","3-back",1,11,"P","target","target",471,TRUE
"5322","P36","3-back",1,12,"M","non-target","non-target",479,TRUE
"5323","P36","3-back",1,13,"H","non-target","non-target",527,TRUE
"5324","P36","3-back",1,14,"S","non-target","non-target",607,TRUE
"5325","P36","3-back",1,15,"M","target","target",743,TRUE
"5326","P36","3-back",1,16,"H","target","target",895,TRUE
"5327","P36","3-back",1,17,"S","target","non-target",895,FALSE
"5328","P36","3-back",1,18,"R","non-target","non-target",687,TRUE
"5329","P36","3-back",1,19,"T","non-target","non-target",703,TRUE
"5330","P36","3-back",1,20,"V","non-target","non-target",1358,TRUE
"5331","P36","3-back",1,21,"Q","non-target","non-target",494,TRUE
"5332","P36","3-back",1,22,"H","non-target","non-target",542,TRUE
"5333","P36","3-back",1,23,"V","target","target",742,TRUE
"5334","P36","3-back",1,24,"S","non-target","non-target",1686,TRUE
"5335","P36","3-back",1,25,"H","target","target",846,TRUE
"5336","P36","3-back",1,26,"B","non-target","non-target",1246,TRUE
"5337","P36","3-back",1,27,"J","non-target","non-target",638,TRUE
"5338","P36","3-back",1,28,"Z","non-target","non-target",846,TRUE
"5339","P36","3-back",1,29,"B","target","target",734,TRUE
"5340","P36","3-back",1,30,"Y","non-target","non-target",646,TRUE
"5341","P36","3-back",2,1,"R","burn-in","non-target",966,TRUE
"5342","P36","3-back",2,2,"W","burn-in","non-target",734,TRUE
"5343","P36","3-back",2,3,"V","burn-in","non-target",494,TRUE
"5344","P36","3-back",2,4,"R","target","target",438,TRUE
"5345","P36","3-back",2,5,"M","non-target","non-target",446,TRUE
"5346","P36","3-back",2,6,"V","target","target",966,TRUE
"5347","P36","3-back",2,7,"L","non-target","non-target",526,TRUE
"5348","P36","3-back",2,8,"N","non-target","non-target",606,TRUE
"5349","P36","3-back",2,9,"P","non-target","non-target",541,TRUE
"5350","P36","3-back",2,10,"D","non-target","non-target",869,TRUE
"5351","P36","3-back",2,11,"Q","non-target","non-target",621,TRUE
"5352","P36","3-back",2,12,"T","non-target","non-target",501,TRUE
"5353","P36","3-back",2,13,"F","non-target","non-target",493,TRUE
"5354","P36","3-back",2,14,"K","non-target","non-target",525,TRUE
"5355","P36","3-back",2,15,"T","target","target",349,TRUE
"5356","P36","3-back",2,16,"C","non-target","non-target",1341,TRUE
