,participant,condition,block,trial,stimulus,stimulus_type,choice,rt,correct,N,n_targets,n_corrects,lure,n_recent_repetitions,n_recent_targets,n_recent_lures,n_recent_corrects,n_lures
8467,P52,2-back,1,7,D,target,target,656.0,True,2,10,24,False,1.0,2.0,0.0,4.0,0
8468,P52,2-back,1,8,Z,non-target,non-target,640.0,True,2,10,24,False,1.0,2.0,0.0,4.0,0
8469,P52,2-back,1,9,D,target,target,416.0,True,2,10,24,False,1.0,2.0,0.0,4.0,0
8470,P52,2-back,1,10,Z,target,non-target,816.0,False,2,10,24,False,2.0,3.0,0.0,3.0,0
8471,P52,2-back,1,11,H,non-target,non-target,512.0,True,2,10,24,False,1.0,2.0,0.0,3.0,0
8472,P52,2-back,1,12,Y,non-target,non-target,536.0,True,2,10,24,False,0.0,2.0,0.0,3.0,0
8473,P52,2-back,1,13,H,target,non-target,736.0,False,2,10,24,False,1.0,2.0,0.0,2.0,0
8474,P52,2-back,1,14,T,non-target,non-target,744.0,True,2,10,24,False,1.0,1.0,0.0,3.0,0
8475,P52,2-back,1,15,K,non-target,non-target,624.0,True,2,10,24,False,0.0,1.0,0.0,3.0,0
8476,P52,2-back,1,16,Z,non-target,non-target,576.0,True,2,10,24,False,0.0,1.0,0.0,3.0,0
8477,P52,2-back,1,17,J,non-target,non-target,583.0,True,2,10,24,False,0.0,0.0,0.0,4.0,0
8478,P52,2-back,1,18,B,non-target,non-target,527.0,True,2,10,24,False,0.0,0.0,0.0,4.0,0
8479,P52,2-back,1,19,V,non-target,non-target,519.0,True,2,10,24,False,0.0,0.0,0.0,4.0,0
8480,P52,2-back,1,20,G,non-target,non-target,423.0,True,2,10,24,False,0.0,0.0,0.0,4.0,0
8481,P52,2-back,1,21,S,non-target,non-target,551.0,True,2,10,24,False,0.0,0.0,0.0,4.0,0
8482,P52,2-back,1,22,G,target,target,447.0,True,2,10,24,False,1.0,1.0,0.0,4.0,0
8483,P52,2-back,1,23,S,target,target,1167.0,True,2,10,24,False,2.0,2.0,0.0,4.0,0
8484,P52,2-back,1,24,G,target,target,633.0,True,2,10,24,False,2.0,3.0,0.0,4.0,0
8485,P52,2-back,1,25,S,target,target,511.0,True,2,10,24,False,2.0,4.0,0.0,4.0,0
8486,P52,2-back,1,26,G,target,non-target,1272.0,False,2,10,24,False,2.0,4.0,0.0,3.0,0
8487,P52,2-back,1,27,N,non-target,non-target,608.0,True,2,10,24,False,1.0,3.0,0.0,3.0,0
8488,P52,2-back,1,28,H,non-target,non-target,791.0,True,2,10,24,False,0.0,2.0,0.0,3.0,0
8489,P52,2-back,1,29,P,non-target,non-target,527.0,True,2,10,24,False,0.0,1.0,0.0,3.0,0
8490,P52,2-back,1,30,R,non-target,non-target,575.0,True,2,10,24,False,0.0,0.0,0.0,4.0,0
8491,P52,2-back,2,1,M,burn-in,non-target,362.0,False,2,10,27,False,,,,,0
8492,P52,2-back,2,2,C,burn-in,non-target,794.0,False,2,10,27,False,,,,,0
8493,P52,2-back,2,3,Q,burn-in,non-target,522.0,False,2,10,27,False,,,,,0
8494,P52,2-back,2,4,W,non-target,non-target,681.0,True,2,10,27,False,0.0,0.0,0.0,1.0,0
8495,P52,2-back,2,5,D,non-target,non-target,657.0,True,2,10,27,False,0.0,0.0,0.0,2.0,0
8496,P52,2-back,2,6,L,non-target,non-target,513.0,True,2,10,27,False,0.0,0.0,0.0,3.0,0
8497,P52,2-back,2,7,D,target,target,385.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
8498,P52,2-back,2,8,F,non-target,non-target,761.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
8499,P52,2-back,2,9,D,target,target,345.0,True,2,10,27,False,1.0,2.0,0.0,4.0,0
8500,P52,2-back,2,10,R,non-target,non-target,441.0,True,2,10,27,False,1.0,2.0,0.0,4.0,0
8501,P52,2-back,2,11,V,non-target,non-target,497.0,True,2,10,27,False,0.0,1.0,0.0,4.0,0
8502,P52,2-back,2,12,W,non-target,non-target,1041.0,True,2,10,27,False,0.0,1.0,0.0,4.0,0
8503,P52,2-back,2,13,V,target,target,585.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
8504,P52,2-back,2,14,W,target,target,976.0,True,2,10,27,False,2.0,2.0,0.0,4.0,0
8505,P52,2-back,2,15,H,non-target,non-target,1008.0,True,2,10,27,False,1.0,2.0,0.0,4.0,0
8506,P52,2-back,2,16,B,non-target,non-target,464.0,True,2,10,27,False,0.0,2.0,0.0,4.0,0
8507,P52,2-back,2,17,J,non-target,non-target,424.0,True,2,10,27,False,0.0,1.0,0.0,4.0,0
8508,P52,2-back,2,18,N,non-target,non-target,457.0,True,2,10,27,False,0.0,0.0,0.0,4.0,0
8509,P52,2-back,2,19,J,target,target,1073.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
8510,P52,2-back,2,20,M,non-target,non-target,625.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
8511,P52,2-back,2,21,J,target,target,665.0,True,2,10,27,False,1.0,2.0,0.0,4.0,0
8512,P52,2-back,2,22,P,non-target,non-target,1417.0,True,2,10,27,False,1.0,2.0,0.0,4.0,0
8513,P52,2-back,2,23,L,non-target,non-target,753.0,True,2,10,27,False,0.0,1.0,0.0,4.0,0
8514,P52,2-back,2,24,P,target,target,673.0,True,2,10,27,False,1.0,2.0,0.0,4.0,0
8515,P52,2-back,2,25,Y,non-target,non-target,528.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
8516,P52,2-back,2,26,K,non-target,non-target,568.0,True,2,10,27,False,0.0,1.0,0.0,4.0,0
8517,P52,2-back,2,27,Y,target,target,424.0,True,2,10,27,False,1.0,2.0,0.0,4.0,0
8518,P52,2-back,2,28,K,target,target,731.0,True,2,10,27,False,2.0,2.0,0.0,4.0,0
8519,P52,2-back,2,29,Y,target,target,440.0,True,2,10,27,False,2.0,3.0,0.0,4.0,0
8520,P52,2-back,2,30,S,non-target,non-target,656.0,True,2,10,27,False,1.0,3.0,0.0,4.0,0
8521,P52,2-back,3,1,Q,burn-in,non-target,1446.0,False,2,10,27,False,,,,,0
8522,P52,2-back,3,2,G,burn-in,non-target,358.0,False,2,10,27,False,,,,,0
8523,P52,2-back,3,3,D,burn-in,non-target,510.0,False,2,10,27,False,,,,,0
8524,P52,2-back,3,4,G,target,target,493.0,True,2,10,27,False,1.0,1.0,0.0,1.0,0
8525,P52,2-back,3,5,F,non-target,non-target,461.0,True,2,10,27,False,1.0,1.0,0.0,2.0,0
8526,P52,2-back,3,6,Z,non-target,non-target,485.0,True,2,10,27,False,0.0,1.0,0.0,3.0,0
8527,P52,2-back,3,7,T,non-target,non-target,637.0,True,2,10,27,False,0.0,1.0,0.0,4.0,0
8528,P52,2-back,3,8,Z,target,target,389.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
8529,P52,2-back,3,9,C,non-target,non-target,445.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
8530,P52,2-back,3,10,F,non-target,non-target,605.0,True,2,10,27,False,0.0,1.0,0.0,4.0,0
8531,P52,2-back,3,11,C,target,target,709.0,True,2,10,27,False,1.0,2.0,0.0,4.0,0
8532,P52,2-back,3,12,S,non-target,non-target,653.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
8533,P52,2-back,3,13,V,non-target,non-target,621.0,True,2,10,27,False,0.0,1.0,0.0,4.0,0
8534,P52,2-back,3,14,H,non-target,non-target,556.0,True,2,10,27,False,0.0,1.0,0.0,4.0,0
8535,P52,2-back,3,15,V,target,target,300.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
8536,P52,2-back,3,16,Q,non-target,non-target,572.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
8537,P52,2-back,3,17,V,target,target,372.0,True,2,10,27,False,1.0,2.0,0.0,4.0,0
8538,P52,2-back,3,18,Q,target,target,396.0,True,2,10,27,False,2.0,3.0,0.0,4.0,0
8539,P52,2-back,3,19,D,non-target,non-target,517.0,True,2,10,27,False,1.0,2.0,0.0,4.0,0
8540,P52,2-back,3,20,Q,target,target,557.0,True,2,10,27,False,1.0,3.0,0.0,4.0,0
8541,P52,2-back,3,21,D,target,target,357.0,True,2,10,27,False,2.0,3.0,0.0,4.0,0
8542,P52,2-back,3,22,B,non-target,non-target,509.0,True,2,10,27,False,1.0,2.0,0.0,4.0,0
8543,P52,2-back,3,23,R,non-target,non-target,597.0,True,2,10,27,False,0.0,2.0,0.0,4.0,0
8544,P52,2-back,3,24,Z,non-target,non-target,493.0,True,2,10,27,False,0.0,1.0,0.0,4.0,0
8545,P52,2-back,3,25,N,non-target,non-target,484.0,True,2,10,27,False,0.0,0.0,0.0,4.0,0
8546,P52,2-back,3,26,T,non-target,non-target,476.0,True,2,10,27,False,0.0,0.0,0.0,4.0,0
8547,P52,2-back,3,27,N,target,target,372.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
8548,P52,2-back,3,28,T,target,target,804.0,True,2,10,27,False,2.0,2.0,0.0,4.0,0
8549,P52,2-back,3,29,M,non-target,non-target,892.0,True,2,10,27,False,1.0,2.0,0.0,4.0,0
8550,P52,2-back,3,30,Y,non-target,non-target,436.0,True,2,10,27,False,0.0,2.0,0.0,4.0,0
8551,P52,3-back,1,1,Y,burn-in,non-target,499.0,False,3,10,26,False,,,,,0
8552,P52,3-back,1,2,C,burn-in,non-target,403.0,False,3,10,26,False,,,,,0
8553,P52,3-back,1,3,J,burn-in,non-target,355.0,False,3,10,26,False,,,,,0
8554,P52,3-back,1,4,M,non-target,non-target,547.0,True,3,10,26,False,0.0,0.0,0.0,1.0,0
8555,P52,3-back,1,5,C,target,target,1059.0,True,3,10,26,False,1.0,1.0,0.0,2.0,0
8556,P52,3-back,1,6,L,non-target,non-target,619.0,True,3,10,26,False,0.0,1.0,0.0,3.0,0
8557,P52,3-back,1,7,P,non-target,non-target,490.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
8558,P52,3-back,1,8,N,non-target,non-target,530.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
8559,P52,3-back,1,9,L,target,target,514.0,True,3,10,26,False,1.0,1.0,0.0,4.0,0
8560,P52,3-back,1,10,P,target,target,522.0,True,3,10,26,False,1.0,2.0,0.0,4.0,0
8561,P52,3-back,1,11,N,target,target,522.0,True,3,10,26,False,1.0,3.0,0.0,4.0,0
8562,P52,3-back,1,12,L,target,target,866.0,True,3,10,26,False,1.0,4.0,0.0,4.0,0
8563,P52,3-back,1,13,D,non-target,non-target,850.0,True,3,10,26,False,0.0,3.0,0.0,4.0,0
8564,P52,3-back,1,14,V,non-target,non-target,434.0,True,3,10,26,False,0.0,2.0,0.0,4.0,0
8565,P52,3-back,1,15,T,non-target,non-target,506.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
8566,P52,3-back,1,16,Z,non-target,non-target,1035.0,True,3,10,26,False,0.0,0.0,0.0,4.0,0
8567,P52,3-back,1,17,V,target,target,914.0,True,3,10,26,False,1.0,1.0,0.0,4.0,0
8568,P52,3-back,1,18,R,non-target,non-target,458.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
8569,P52,3-back,1,19,G,non-target,non-target,498.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
8570,P52,3-back,1,20,S,non-target,non-target,1370.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
8571,P52,3-back,1,21,R,target,target,882.0,True,3,10,26,False,1.0,1.0,0.0,4.0,0
8572,P52,3-back,1,22,Z,non-target,non-target,562.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
8573,P52,3-back,1,23,N,non-target,non-target,490.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
8574,P52,3-back,1,24,R,target,target,546.0,True,3,10,26,False,1.0,2.0,0.0,4.0,0
8575,P52,3-back,1,25,F,non-target,non-target,466.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
8576,P52,3-back,1,26,D,non-target,non-target,426.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
8577,P52,3-back,1,27,Y,non-target,non-target,458.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
8578,P52,3-back,1,28,P,non-target,non-target,609.0,True,3,10,26,False,0.0,0.0,0.0,4.0,0
8579,P52,3-back,1,29,D,target,target,393.0,True,3,10,26,False,1.0,1.0,0.0,4.0,0
8580,P52,3-back,1,30,Y,target,non-target,1225.0,False,3,10,26,False,1.0,2.0,0.0,3.0,0
8581,P52,3-back,2,1,G,burn-in,non-target,791.0,False,3,10,26,False,,,,,2
8582,P52,3-back,2,2,M,burn-in,non-target,287.0,False,3,10,26,False,,,,,2
8583,P52,3-back,2,3,C,burn-in,non-target,351.0,False,3,10,26,False,,,,,2
8584,P52,3-back,2,4,H,non-target,non-target,559.0,True,3,10,26,False,0.0,0.0,0.0,1.0,2
8585,P52,3-back,2,5,T,non-target,non-target,527.0,True,3,10,26,False,0.0,0.0,0.0,2.0,2
8586,P52,3-back,2,6,R,non-target,non-target,375.0,True,3,10,26,False,0.0,0.0,0.0,3.0,2
8587,P52,3-back,2,7,H,target,target,735.0,True,3,10,26,False,1.0,1.0,0.0,4.0,2
8588,P52,3-back,2,8,S,non-target,non-target,510.0,True,3,10,26,False,0.0,1.0,0.0,4.0,2
8589,P52,3-back,2,9,B,non-target,non-target,534.0,True,3,10,26,False,0.0,1.0,0.0,4.0,2
8590,P52,3-back,2,10,L,non-target,non-target,550.0,True,3,10,26,False,0.0,1.0,0.0,4.0,2
8591,P52,3-back,2,11,S,target,target,398.0,True,3,10,26,False,1.0,1.0,0.0,4.0,2
8592,P52,3-back,2,12,B,target,target,1262.0,True,3,10,26,False,1.0,2.0,0.0,4.0,2
8593,P52,3-back,2,13,L,target,target,758.0,True,3,10,26,False,1.0,3.0,0.0,4.0,2
8594,P52,3-back,2,14,S,target,target,654.0,True,3,10,26,False,1.0,4.0,0.0,4.0,2
8595,P52,3-back,2,15,K,non-target,non-target,486.0,True,3,10,26,False,0.0,3.0,0.0,4.0,2
8596,P52,3-back,2,16,V,non-target,non-target,510.0,True,3,10,26,False,0.0,2.0,0.0,4.0,2
8597,P52,3-back,2,17,J,non-target,non-target,1022.0,True,3,10,26,False,0.0,1.0,0.0,4.0,2
8598,P52,3-back,2,18,K,target,target,599.0,True,3,10,26,False,1.0,1.0,0.0,4.0,2
8599,P52,3-back,2,19,Q,non-target,non-target,430.0,True,3,10,26,False,0.0,1.0,0.0,4.0,2
8600,P52,3-back,2,20,J,target,target,526.0,True,3,10,26,False,1.0,2.0,0.0,4.0,2
8601,P52,3-back,2,21,W,non-target,non-target,790.0,True,3,10,26,False,0.0,2.0,0.0,4.0,2
8602,P52,3-back,2,22,Q,target,target,630.0,True,3,10,26,False,1.0,2.0,0.0,4.0,2
8603,P52,3-back,2,23,W,non-target,non-target,1598.0,True,3,10,26,True,1.0,2.0,1.0,4.0,2
8604,P52,3-back,2,24,W,target,target,2022.0,True,3,10,26,False,2.0,2.0,1.0,4.0,2
8605,P52,3-back,2,25,Q,target,non-target,1750.0,False,3,10,26,False,2.0,3.0,1.0,3.0,2
8606,P52,3-back,2,26,R,non-target,non-target,806.0,True,3,10,26,False,1.0,2.0,1.0,3.0,2
8607,P52,3-back,2,27,N,non-target,non-target,518.0,True,3,10,26,False,0.0,2.0,0.0,3.0,2
8608,P52,3-back,2,28,Y,non-target,non-target,510.0,True,3,10,26,False,0.0,1.0,0.0,3.0,2
8609,P52,3-back,2,29,Q,non-target,non-target,725.0,True,3,10,26,True,0.0,0.0,1.0,4.0,2
8610,P52,3-back,2,30,Z,non-target,non-target,541.0,True,3,10,26,False,0.0,0.0,1.0,4.0,2
8611,P52,3-back,3,1,P,burn-in,non-target,621.0,False,3,10,27,False,,,,,0
8612,P52,3-back,3,2,K,burn-in,non-target,285.0,False,3,10,27,False,,,,,0
8613,P52,3-back,3,3,J,burn-in,non-target,365.0,False,3,10,27,False,,,,,0
8614,P52,3-back,3,4,T,non-target,non-target,533.0,True,3,10,27,False,0.0,0.0,0.0,1.0,0
8615,P52,3-back,3,5,C,non-target,non-target,381.0,True,3,10,27,False,0.0,0.0,0.0,2.0,0
8616,P52,3-back,3,6,J,target,target,926.0,True,3,10,27,False,1.0,1.0,0.0,3.0,0
8617,P52,3-back,3,7,T,target,target,1126.0,True,3,10,27,False,1.0,2.0,0.0,4.0,0
8618,P52,3-back,3,8,H,non-target,non-target,550.0,True,3,10,27,False,0.0,2.0,0.0,4.0,0
8619,P52,3-back,3,9,J,target,target,509.0,True,3,10,27,False,1.0,3.0,0.0,4.0,0
8620,P52,3-back,3,10,T,target,target,765.0,True,3,10,27,False,1.0,3.0,0.0,4.0,0
8621,P52,3-back,3,11,F,non-target,non-target,589.0,True,3,10,27,False,0.0,2.0,0.0,4.0,0
8622,P52,3-back,3,12,G,non-target,non-target,557.0,True,3,10,27,False,0.0,2.0,0.0,4.0,0
8623,P52,3-back,3,13,T,target,target,517.0,True,3,10,27,False,1.0,2.0,0.0,4.0,0
8624,P52,3-back,3,14,V,non-target,non-target,661.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
8625,P52,3-back,3,15,G,target,target,365.0,True,3,10,27,False,1.0,2.0,0.0,4.0,0
8626,P52,3-back,3,16,L,non-target,non-target,637.0,True,3,10,27,False,0.0,2.0,0.0,4.0,0
8627,P52,3-back,3,17,V,target,target,397.0,True,3,10,27,False,1.0,2.0,0.0,4.0,0
8628,P52,3-back,3,18,M,non-target,non-target,549.0,True,3,10,27,False,0.0,2.0,0.0,4.0,0
8629,P52,3-back,3,19,S,non-target,non-target,653.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
8630,P52,3-back,3,20,V,target,target,324.0,True,3,10,27,False,1.0,2.0,0.0,4.0,0
8631,P52,3-back,3,21,D,non-target,non-target,412.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
8632,P52,3-back,3,22,B,non-target,non-target,444.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
8633,P52,3-back,3,23,G,non-target,non-target,380.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
8634,P52,3-back,3,24,Q,non-target,non-target,588.0,True,3,10,27,False,0.0,0.0,0.0,4.0,0
8635,P52,3-back,3,25,B,target,target,757.0,True,3,10,27,False,1.0,1.0,0.0,4.0,0
8636,P52,3-back,3,26,T,non-target,non-target,589.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
8637,P52,3-back,3,27,Q,target,target,397.0,True,3,10,27,False,1.0,2.0,0.0,4.0,0
8638,P52,3-back,3,28,C,non-target,non-target,565.0,True,3,10,27,False,0.0,2.0,0.0,4.0,0
8639,P52,3-back,3,29,Z,non-target,non-target,477.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
8640,P52,3-back,3,30,N,non-target,non-target,620.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
8641,P53,2-back,1,1,H,burn-in,non-target,399.0,False,2,10,21,False,,,,,1
8642,P53,2-back,1,2,Z,burn-in,non-target,607.0,False,2,10,21,False,,,,,1
8643,P53,2-back,1,3,D,burn-in,non-target,535.0,False,2,10,21,False,,,,,1
8644,P53,2-back,1,4,Q,non-target,non-target,551.0,True,2,10,21,False,0.0,0.0,0.0,1.0,1
8645,P53,2-back,1,5,M,non-target,non-target,503.0,True,2,10,21,False,0.0,0.0,0.0,2.0,1
8646,P53,2-back,1,6,J,non-target,non-target,503.0,True,2,10,21,False,0.0,0.0,0.0,3.0,1
8647,P53,2-back,1,7,M,target,target,679.0,True,2,10,21,False,1.0,1.0,0.0,4.0,1
8648,P53,2-back,1,8,J,target,non-target,471.0,False,2,10,21,False,2.0,2.0,0.0,3.0,1
8649,P53,2-back,1,9,G,non-target,non-target,615.0,True,2,10,21,False,1.0,2.0,0.0,3.0,1
8650,P53,2-back,1,10,M,non-target,target,695.0,False,2,10,21,True,1.0,2.0,1.0,2.0,1
8651,P53,2-back,1,11,K,non-target,non-target,466.0,True,2,10,21,False,0.0,1.0,1.0,2.0,1
8652,P53,2-back,1,12,F,non-target,non-target,639.0,True,2,10,21,False,0.0,0.0,1.0,3.0,1
8653,P53,2-back,1,13,K,target,non-target,1031.0,False,2,10,21,False,1.0,1.0,1.0,2.0,1
8654,P53,2-back,1,14,Y,non-target,non-target,767.0,True,2,10,21,False,1.0,1.0,0.0,3.0,1
8655,P53,2-back,1,15,K,target,target,831.0,True,2,10,21,False,1.0,2.0,0.0,3.0,1
8656,P53,2-back,1,16,Y,target,target,727.0,True,2,10,21,False,2.0,3.0,0.0,3.0,1
8657,P53,2-back,1,17,K,target,target,895.0,True,2,10,21,False,2.0,3.0,0.0,4.0,1
8658,P53,2-back,1,18,Y,target,target,815.0,True,2,10,21,False,2.0,4.0,0.0,4.0,1
8659,P53,2-back,1,19,S,non-target,non-target,527.0,True,2,10,21,False,1.0,3.0,0.0,4.0,1
8660,P53,2-back,1,20,T,non-target,non-target,767.0,True,2,10,21,False,0.0,2.0,0.0,4.0,1
8661,P53,2-back,1,21,N,non-target,non-target,847.0,True,2,10,21,False,0.0,1.0,0.0,4.0,1
8662,P53,2-back,1,22,V,non-target,non-target,487.0,True,2,10,21,False,0.0,0.0,0.0,4.0,1
8663,P53,2-back,1,23,N,target,non-target,543.0,False,2,10,21,False,1.0,1.0,0.0,3.0,1
8664,P53,2-back,1,24,V,target,non-target,766.0,False,2,10,21,False,2.0,2.0,0.0,2.0,1
8665,P53,2-back,1,25,N,target,non-target,990.0,False,2,10,21,False,2.0,3.0,0.0,1.0,1
8666,P53,2-back,1,26,G,non-target,non-target,694.0,True,2,10,21,False,1.0,3.0,0.0,1.0,1
8667,P53,2-back,1,27,P,non-target,non-target,662.0,True,2,10,21,False,0.0,2.0,0.0,2.0,1
8668,P53,2-back,1,28,D,non-target,non-target,454.0,True,2,10,21,False,0.0,1.0,0.0,3.0,1
8669,P53,2-back,1,29,Z,non-target,non-target,654.0,True,2,10,21,False,0.0,0.0,0.0,4.0,1
8670,P53,2-back,1,30,J,non-target,non-target,702.0,True,2,10,21,False,0.0,0.0,0.0,4.0,1
8671,P53,2-back,2,1,R,burn-in,non-target,1243.0,False,2,10,24,False,,,,,0
8672,P53,2-back,2,2,H,burn-in,non-target,547.0,False,2,10,24,False,,,,,0
8673,P53,2-back,2,3,W,burn-in,non-target,930.0,False,2,10,24,False,,,,,0
8674,P53,2-back,2,4,Q,non-target,non-target,810.0,True,2,10,24,False,0.0,0.0,0.0,1.0,0
8675,P53,2-back,2,5,L,non-target,non-target,618.0,True,2,10,24,False,0.0,0.0,0.0,2.0,0
8676,P53,2-back,2,6,C,non-target,non-target,570.0,True,2,10,24,False,0.0,0.0,0.0,3.0,0
8677,P53,2-back,2,7,B,non-target,non-target,1058.0,True,2,10,24,False,0.0,0.0,0.0,4.0,0
8678,P53,2-back,2,8,C,target,target,722.0,True,2,10,24,False,1.0,1.0,0.0,4.0,0
8679,P53,2-back,2,9,B,target,non-target,970.0,False,2,10,24,False,2.0,2.0,0.0,3.0,0
8680,P53,2-back,2,10,C,target,target,746.0,True,2,10,24,False,2.0,3.0,0.0,3.0,0
8681,P53,2-back,2,11,H,non-target,non-target,762.0,True,2,10,24,False,1.0,3.0,0.0,3.0,0
8682,P53,2-back,2,12,C,target,target,890.0,True,2,10,24,False,1.0,3.0,0.0,3.0,0
8683,P53,2-back,2,13,V,non-target,target,1714.0,False,2,10,24,False,1.0,2.0,0.0,3.0,0
8684,P53,2-back,2,14,C,target,target,946.0,True,2,10,24,False,1.0,2.0,0.0,3.0,0
8685,P53,2-back,2,15,T,non-target,non-target,706.0,True,2,10,24,False,1.0,2.0,0.0,3.0,0
8686,P53,2-back,2,16,C,target,target,954.0,True,2,10,24,False,1.0,2.0,0.0,3.0,0
8687,P53,2-back,2,17,M,non-target,non-target,1058.0,True,2,10,24,False,1.0,2.0,0.0,4.0,0
8688,P53,2-back,2,18,S,non-target,non-target,762.0,True,2,10,24,False,0.0,1.0,0.0,4.0,0
8689,P53,2-back,2,19,B,non-target,non-target,514.0,True,2,10,24,False,0.0,1.0,0.0,4.0,0
8690,P53,2-back,2,20,S,target,target,690.0,True,2,10,24,False,1.0,1.0,0.0,4.0,0
8691,P53,2-back,2,21,L,non-target,non-target,930.0,True,2,10,24,False,1.0,1.0,0.0,4.0,0
8692,P53,2-back,2,22,D,non-target,non-target,658.0,True,2,10,24,False,0.0,1.0,0.0,4.0,0
8693,P53,2-back,2,23,Q,non-target,non-target,626.0,True,2,10,24,False,0.0,1.0,0.0,4.0,0
8694,P53,2-back,2,24,J,non-target,non-target,778.0,True,2,10,24,False,0.0,0.0,0.0,4.0,0
8695,P53,2-back,2,25,Y,non-target,non-target,738.0,True,2,10,24,False,0.0,0.0,0.0,4.0,0
8696,P53,2-back,2,26,R,non-target,non-target,562.0,True,2,10,24,False,0.0,0.0,0.0,4.0,0
8697,P53,2-back,2,27,Y,target,target,530.0,True,2,10,24,False,1.0,1.0,0.0,4.0,0
8698,P53,2-back,2,28,Z,non-target,non-target,514.0,True,2,10,24,False,1.0,1.0,0.0,4.0,0
8699,P53,2-back,2,29,Y,target,target,641.0,True,2,10,24,False,1.0,2.0,0.0,4.0,0
8700,P53,2-back,2,30,Z,target,non-target,553.0,False,2,10,24,False,2.0,3.0,0.0,3.0,0
8701,P53,2-back,3,1,K,burn-in,non-target,1337.0,False,2,10,22,False,,,,,1
8702,P53,2-back,3,2,W,burn-in,non-target,1369.0,False,2,10,22,False,,,,,1
8703,P53,2-back,3,3,G,burn-in,non-target,825.0,False,2,10,22,False,,,,,1
8704,P53,2-back,3,4,N,non-target,non-target,1169.0,True,2,10,22,False,0.0,0.0,0.0,1.0,1
8705,P53,2-back,3,5,P,non-target,non-target,753.0,True,2,10,22,False,0.0,0.0,0.0,2.0,1
8706,P53,2-back,3,6,N,target,target,689.0,True,2,10,22,False,1.0,1.0,0.0,3.0,1
8707,P53,2-back,3,7,P,target,target,641.0,True,2,10,22,False,2.0,2.0,0.0,4.0,1
8708,P53,2-back,3,8,N,target,target,785.0,True,2,10,22,False,2.0,3.0,0.0,4.0,1
8709,P53,2-back,3,9,C,non-target,non-target,657.0,True,2,10,22,False,1.0,3.0,0.0,4.0,1
8710,P53,2-back,3,10,F,non-target,non-target,593.0,True,2,10,22,False,0.0,2.0,0.0,4.0,1
8711,P53,2-back,3,11,C,target,target,937.0,True,2,10,22,False,1.0,2.0,0.0,4.0,1
8712,P53,2-back,3,12,F,target,non-target,657.0,False,2,10,22,False,2.0,2.0,0.0,3.0,1
8713,P53,2-back,3,13,Q,non-target,non-target,769.0,True,2,10,22,False,1.0,2.0,0.0,3.0,1
8714,P53,2-back,3,14,F,target,non-target,609.0,False,2,10,22,False,1.0,3.0,0.0,2.0,1
8715,P53,2-back,3,15,F,non-target,target,825.0,False,2,10,22,True,2.0,2.0,1.0,1.0,1
8716,P53,2-back,3,16,F,target,target,961.0,True,2,10,22,False,2.0,2.0,1.0,2.0,1
8717,P53,2-back,3,17,N,non-target,non-target,1137.0,True,2,10,22,False,2.0,2.0,1.0,2.0,1
8718,P53,2-back,3,18,B,non-target,non-target,569.0,True,2,10,22,False,1.0,1.0,1.0,3.0,1
8719,P53,2-back,3,19,T,non-target,non-target,633.0,True,2,10,22,False,0.0,1.0,0.0,4.0,1
8720,P53,2-back,3,20,Z,non-target,non-target,625.0,True,2,10,22,False,0.0,0.0,0.0,4.0,1
8721,P53,2-back,3,21,S,non-target,non-target,2208.0,True,2,10,22,False,0.0,0.0,0.0,4.0,1
8722,P53,2-back,3,22,Z,target,target,1032.0,True,2,10,22,False,1.0,1.0,0.0,4.0,1
8723,P53,2-back,3,23,C,non-target,non-target,872.0,True,2,10,22,False,1.0,1.0,0.0,4.0,1
